Pristinus Capellae Nassoviensis Situs,50.843526,4.356706
Bruxelles Central,50.844849,4.355911
La Colonne du Congrès et de la,50.850114,4.363538
Passages,50.850158,4.361176
Female Statue on Belgian National Bank,50.848284,4.358396
Statue,50.843413,4.360439
Vivaqua Fresh Water Source,50.847322,4.357311
Cinema Nova,50.848355,4.35618
Building Aux Pointes Métalliques,50.84758,4.358642
Maison Communale De Saint Josse Ten Node,50.850823,4.369272
Soldats 1914-1918,50.852758,4.368775
Une statue du Jardin Botanique,50.854377,4.365952
Metro Sculpture,50.852959,4.365305
Memorial Plaque Botanique,50.854668,4.366226
Une statue du Jardin Botanique,50.854546,4.365842
Painted Frittes,50.854693,4.368408
Street Art,50.85608,4.365824
Magritte’s Grandchild,50.839825,4.31247
Station Aumale ,50.839406,4.312615
Mazovia Regional Representation,50.848998,4.396789
Hotel De Ventes Horta,50.848493,4.400151
Bugs Life,50.847975,4.380854
Church Of Scientology,50.843758,4.376835
Playground,50.844089,4.378994
Albert Edouard Janssen Plaque ,50.843881,4.376321
Prague House,50.847169,4.381231
La Retraite du Sacre-Coeur,50.848296,4.387492
Martelaars,50.853696,4.400378
Angels,50.854515,4.401917
Trois Socles en Métal,50.851802,4.333796
Falling Stones ,50.854268,4.34153
Moto Graffiti,50.789439,4.334096
St. Guidon,50.834951,4.305334
Kids Mural,50.857473,4.364228
St-Josse - Le Bunker Ciné-Théâtre,50.857825,4.362524
Plaques Émaillées,50.834374,4.324358
Aware Drug Store Shutter Art,50.813626,4.347542
Hotel Cohn DONNAY,50.857439,4.367797
Dieweg Cemetery,50.7954,4.345879
Friedhof von Dieweg,50.79565,4.346579
Boule et Bill,50.837808,4.345731
Ancienne Publicité ,50.836943,4.344976
Drawing Alley,50.840263,4.353202
Wakko,50.843126,4.351525
Ornate Neoclasical Store-sign,50.838057,4.349579
Place Du Jeu De Balle,50.837352,4.345575
Musée Juif ,50.840736,4.353453
Chroucher,50.84,4.353742
Cello Angels,50.839102,4.353517
Yeux De Femmes ,50.837042,4.343948
Stone Soldiers,50.837615,4.353482
Chat,50.837726,4.349219
Histoire Murale ,50.836757,4.344809
Bas Relief Antoine Demol ,50.837146,4.345283
Artsy Wall,50.840669,4.351615
Ecole St.Job Hidden Fresco,50.792499,4.360078
Street Dreamz,50.852803,4.355294
Taverne Espérance,50.853373,4.355233
Beton Art,50.851517,4.301061
Fontaine Place de la Beauté,50.839487,4.306775
Fresque,50.857186,4.325695
Football Playground Ruisbroek,50.792457,4.300151
Brussela Heaven,50.849929,4.335292
Brussels Green Spaces Map,50.823972,4.423765
Woluwe Park,50.826944,4.42489
Stone Art,50.827949,4.430343
Les Étangs Mellaerts,50.826321,4.434374
Marquis Villalorar,50.824573,4.43546
Square Alexandre,50.825193,4.441846
Parc Parmentier,50.828653,4.442107
Les Jardins Du Villageois,50.816697,4.430455
Institut Dominique Pire,50.817938,4.428513
Plaine De Jeux,50.816447,4.423785
Jeugdhuis Alleman ,50.818949,4.430105
Kapel Marcellinus,50.818251,4.428639
Roi Leopold II,50.819935,4.429071
Banc En Pierre,50.815376,4.432056
MTillieux,50.817506,4.429702
Painted Mural,50.816905,4.42445
Cultureel Centrum / Centre Culturel,50.817235,4.426839
Naked Lady,50.816686,4.42556
Home Sweet Home,50.820785,4.425597
Bibliothèque Publique D'Auderghem,50.817187,4.428204
Relief of Dragon,50.821264,4.428629
Hermann-Debroux,50.812277,4.429103
Graffiti Nassi Session 2002,50.812335,4.427201
Iron Horse,50.812064,4.428313
Enfants Du Monde,50.811634,4.423246
Wood Sculpture,50.81433,4.428831
Chat Gris,50.811768,4.422707
Petit Poney,50.812162,4.425755
Plaine De Jeu,50.81017,4.429152
Dry Fountain,50.811442,4.423258
Chauve-souris Tenreuken Park ,50.807848,4.429246
Chauve-souris Parc Seny ,50.808313,4.429044
Plaine De Jeu ,50.81041,4.429108
White Tree Painting ,50.812407,4.430535
Parc du Bergoje Information,50.813821,4.431545
Balançoire et Hute du Rouge Cloitre ,50.813351,4.440479
ADEPS Centre Sport,50.80947,4.443727
Plan de l'ADEPS Forêt de Soignes ,50.808792,4.443286
Rouge-Cloître Entrance ,50.810674,4.442756
Bxl Rouge Cloitre Charue,50.813459,4.44315
Bxl Rouge Cloitre Mouton,50.813817,4.443448
Toute Une Vie,50.810319,4.435951
ULB - Jardin Massart,50.813269,4.436512
Promenade du Bergoje - Bergojewandeling,50.813807,4.432975
Rouge-Cloître Obélisque,50.812958,4.443716
Playground,50.811378,4.437353
Gabriel Emile Lebon,50.808637,4.435338
Tirolienne Du Rouge Cloitre ,50.812577,4.442237
Pencil In A White Suit,50.81334,4.434799
Ship Play ground Du Rouge Cloitre ,50.813529,4.441345
Souvenir Du 50e Anniversaire De La Liberation,50.809782,4.436442
Rouge Cloitre,50.813857,4.443769
Ingang Rood Klooster,50.809497,4.446289
Rouge-Cloître Frater Hugo Van Der Goes,50.813242,4.444911
Roodklooster - Kikkerpoel,50.811724,4.447461
Infobord - Kleine Clabotsvijver,50.812955,4.446013
Portique D'entrée Au Rouge Cloître,50.812245,4.444739
Roodklooster - Grote Flossendelle,50.809424,4.450184
Figure Ouverte En Trapeze,50.809323,4.399581
La Venerie,50.809048,4.402569
Tour Keym,50.810869,4.401235
Parc De La Heronniere,50.811898,4.405956
Ferme Hof Ter Coigne,50.814468,4.402793
Albert 1er,50.80978,4.405182
Eglise Saint-Clement,50.809824,4.405541
Gare de Watermael,50.809127,4.39958
Black and White Photo Wall,50.809852,4.404727
Le caprice,50.810413,4.405226
Aire De Jeux Watermael-boitsfort,50.811451,4.396218
Facade Artiste Watermael,50.811946,4.392593
Paul Lauters,50.814578,4.390333
Neptune,50.810745,4.393629
Portes Aux Disques,50.813764,4.390394
Flamme Verte,50.808694,4.394118
Le Foyer Ixellois,50.812345,4.389221
Rooster,50.814467,4.392314
Église Saint-Adrien,50.810158,4.390326
Depot Communal,50.811202,4.39824
Statue Victor Demanet,50.813118,4.391075
Le Relais,50.812671,4.39158
Beheaded ,50.81464,4.392716
Protectrice Bergmann,50.808969,4.390661
Angelot,50.814509,4.391709
Chapelle Du Cimetière D'ixelles,50.814271,4.392301
Bâtiment Communale Ixelles,50.812201,4.392433
Stade Communal,50.81406,4.395648
J'ai Les Boules,50.812966,4.395689
Suceur De Pouce ,50.81053,4.393981
Plaine de Jeu Eleonore,50.825606,4.411217
August Vermeylen,50.827017,4.411594
Theatre Comedie Claude Volter,50.82528,4.414321
Jan Palach,50.828372,4.418267
La Pensée Verticale,50.813879,4.416986
Salle Omnisport Des 3 Tilleuls,50.807771,4.410111
Adult Playground,50.808766,4.411775
Plaine De La Houlette,50.812894,4.417704
Oiseau Girouette (weather vane),50.8086,4.414167
statue Aux Résistants Anti-nazis de WATERMAEL-BOITSFORT,50.807713,4.420695
Jj Eggericx 1884 1963,50.807711,4.41994
Stella,50.813216,4.420323
Garage Vert,50.811931,4.413451
Watermael-Bosvoorde,50.810536,4.417662
Location Inaccurate,50.81209,4.420593
Beaulieu 1 EC Building,50.813968,4.416161
Children’s Playground ,50.807927,4.418241
Isa Derecque,50.808109,4.419662
European Commission building,50.814222,4.412192
Boitsfort Church,50.808361,4.417168
Auguste Oleffe,50.814941,4.432669
Ecusson Val-Duchesse,50.819433,4.43299
Église Saint Anne,50.816085,4.433622
Chateau Saint-Anne,50.818532,4.43265
Aire de jeux Sainte-Anne,50.815483,4.433626
Chapelle Sainte Anne,50.818827,4.436325
Saint Anne,50.818841,4.436659
Infobord - Zoniënwoud Brussel,50.815338,4.449376
La Quadrature de l'Arbre,50.818247,4.451383
Rouge Cloitre Foret De Soigne,50.817824,4.450712
Brassica Lampyridae by Marie-H,50.818246,4.450847
Mur Aux Enfants,50.825527,4.454172
Martin Luther King,50.819697,4.395779
Moulin Rouge On Wall,50.818729,4.388847
Mur XL,50.816057,4.391116
Département D'informatique,50.820172,4.397155
Owl,50.815892,4.39202
Empty Fontaine,50.818411,4.397171
Wallpainting Of Cowboy's ,50.818756,4.38846
Eugène Ysaye,50.814806,4.39115
Cemetery ,50.815518,4.391165
Black Horse,50.816556,4.393842
A.,50.818524,4.398308
White Angel,50.815473,4.390709
R.delune,50.816395,4.392068
Psycho-Belliard-Plaine,50.818,4.396707
Pictographic Message,50.816648,4.392601
Centre D'action Laïque,50.818616,4.396146
Vedett Penguins ,50.816364,4.388818
Emile Sacre Dit L'homme choufleur,50.815688,4.391916
Eugène Flagey ,50.816061,4.394056
Movezone,50.817541,4.393355
Lieutenant Général Jaquet,50.816216,4.394274
Alliance,50.815363,4.39154
Fantassin 4,50.816689,4.394748
Iron Gate,50.81484,4.392002
Louis Clesse,50.816269,4.392996
StoreGames,50.820344,4.38831
Encore Des Crayons ,50.819131,4.387816
Angel Of God,50.816156,4.393278
Pleureuse,50.816621,4.393514
Cocorico,50.816709,4.391352
F.bovie Memorial,50.815299,4.391211
Boîte A Livres,50.818076,4.389727
Dancing Statue,50.815774,4.393458
Famille Solvay,50.814932,4.390738
WW1 Belgian Military Cemetary,50.816216,4.393859
Salle Jefke,50.817512,4.397689
Angel,50.816829,4.393448
Le Gauguin,50.817541,4.388341
I Love You Scott,50.820601,4.38895
Mertens Statue,50.814963,4.393153
L'ange D'ixelles,50.815937,4.392747
Offerings Shrine To WW2 Soldiers,50.816235,4.394784
Owl,50.815323,4.392715
Stone Amfitheater ,50.818657,4.397074
Pelouse Des Anges,50.814798,4.393702
Lord Of Alswick,50.815194,4.391954
Renault fraiteur,50.818059,4.395205
Le Foudres,50.820685,4.388046
Marcel Broodthaers,50.81577,4.391527
Fantassin 3,50.815878,4.394812
Wounede Eagle,50.816027,4.393681
Dame Blanche,50.814957,4.392418
Fantassin 1,50.816202,4.393846
Jules Bordet,50.816756,4.394411
1976 Sept Écritures ,50.818186,4.404205
ULB Accès 3,50.817197,4.400228
Sculptures de pierres,50.818679,4.401765
Foscup,50.82004,4.399253
Lonely Circle.,50.818929,4.400279
Beaulieu,50.815481,4.407965
Mur De Tags,50.81943,4.398884
Scientifique Fous,50.819876,4.399637
Delta,50.818496,4.403856
Eglise Saint-Julien,50.820998,4.409247
Mural Art Foyer ULB,50.820245,4.399501
Lézards,50.820478,4.409899
Задумчивая Сари и Пчела,50.820395,4.409087
Sculpture Pharaonique ,50.821812,4.406611
Adam Et Eve,50.820082,4.399738
Métro Beaulieu,50.815058,4.409338
Accès 4 Plaine,50.818217,4.402549
Cercles De Delta,50.818601,4.402043
Faculté De Chimie & Physique,50.818807,4.398927
Stolbegue,50.818932,4.399634
École Europeene Ixelles,50.821776,4.401278
La Ferme Des Abeis,50.82002,4.398905
Auderghem Oudergem Playground,50.816613,4.410094
Waterless Fontaine,50.819805,4.411953
Le Scrameustache,50.820254,4.411327
Vagues De Détente,50.81496,4.418565
Le Croisement,50.82845,4.388184
Aztèque Street Art,50.828815,4.389024
Église Protestante Évangélique ,50.827841,4.394585
Nice Window Relief ,50.822329,4.388381
Monument aux Morts du Deuxième Régiments de Lanciers,50.824487,4.393085
Chevalier,50.824197,4.392481
Porte Antique,50.826543,4.387506
Station Etterbeek,50.822261,4.389469
Children Street Art,50.828671,4.388708
Caserne ,50.824764,4.393583
Pencil Street Art,50.828527,4.388464
Lions de Garde,50.823939,4.391969
La Jonction,50.8283,4.38781
Still Life on Wall,50.825154,4.401666
Chroma Fresque,50.821946,4.404802
Art Nouveau Front Rue Bocq,50.825374,4.401428
Art Moderne,50.824723,4.407694
Accès 5 - Plaine,50.82216,4.400944
ESN House ,50.828249,4.40268
Double Dragon,50.826253,4.401204
Boite À Livres Partagée,50.822853,4.402553
G.E. Lebon,50.823554,4.409039
Le Touquet,50.827358,4.39994
3 Arms Art,50.832972,4.442591
pARTcours - Nymphéas ,50.834858,4.4344
Famille Pingouin ,50.829066,4.433623
House and Horse Playground,50.834731,4.441945
Crousse Park's Fireplace,50.834875,4.440659
The Guard,50.829563,4.447546
Clos De L'ange ,50.83021,4.451862
Saint Paul Church,50.829815,4.44727
Aeroplane Playground,50.834487,4.444732
Cassandre,50.830781,4.447343
F.E,50.833768,4.398092
Le Lion,50.829437,4.388233
Constantin Meunier,50.832895,4.391909
Jardins De Fontenay Sous Bois,50.828995,4.393933
Four Saisons Scout Painting,50.828929,4.389405
Toboggan De La Chasse,50.829858,4.393306
René Carcan,50.83598,4.393654
Porte À Fleur,50.830236,4.388881
Le Foyer Etterbeekois,50.834294,4.397613
Etterbeek - Jean ABSIL,50.830915,4.39848
Foyer Etterbeekois Memorial Stone Plaque,50.835516,4.38943
Cube 49,50.833782,4.397709
Colonel Camille Joset,50.831368,4.396584
Visages,50.833525,4.392793
Mosaik-Tree,50.829597,4.38869
Foyer Etterbeekois des Casernes ,50.829645,4.390021
Aubette,50.829591,4.392722
Bibliothèque Hergé,50.83601,4.394996
De Groene Boomgaard- 1923,50.831685,4.39122
Fondation pour le Vitrail,50.832318,4.391471
Monument à la Résistance,50.832634,4.39804
Smile,50.830053,4.389872
Anno 1925,50.835962,4.394423
Red Girl,50.834564,4.413687
Museum Van De Boekband En De Boekkunst. ,50.832118,4.420348
Le Penseur by Thiby,50.832675,4.411664
Brasilia Albasade ,50.836003,4.41286
tourelle corner,50.834628,4.414195
Monument,50.832518,4.418655
Charles Plisnier,50.829924,4.413281
Aux Anges De Lietart,50.833701,4.410162
Horsefish Relief,50.831071,4.418583
Le Hibou Dans Le Mur,50.833304,4.410139
Allen&Overy,50.836006,4.420045
Woman Sculpture,50.832433,4.415144
Sculpture Jules Caesar,50.832222,4.416666
Emile Fabri,50.834555,4.413734
Avec Ou Sans Optique ,50.832313,4.430612
Playground Wolu Sports Park,50.831179,4.427384
Submarine By Niki Van Stichel ,50.829235,4.43076
Fruits,50.836025,4.431384
Omgevingsblinheid - Partcours ,50.829964,4.429933
Number 9 Building,50.83152,4.401167
Collège Saint Michel,50.83544,4.406985
Jardin Des Prêtres,50.835394,4.406855
Marocco's Embassy,50.835686,4.406319
Lovis Schmidt,50.832573,4.398951
Arthur Dupagne (Tireur a l'arc),50.832614,4.400972
Kerk Onze-Lieve-Vrouw Van Het Heilig Hart,50.83138,4.400123
Virginie,50.831169,4.399964
Vierge aux 12 étoiles ,50.834528,4.409219
Pierre Collège Saint-Michel Centernaire,50.83574,4.407099
Eglise du College Sint-Michel,50.834951,4.406707
Pencil Door,50.832127,4.404181
The Lonely Rose,50.822802,4.381826
Play ground of the Mermaid,50.828576,4.382789
The Antique Relique,50.821955,4.378529
Urme pe nisip,50.822502,4.379251
Le Totem De Pierre,50.825573,4.381961
Window Relief,50.822939,4.377495
Sinking Letters,50.82602,4.383113
The Stone Foot,50.825801,4.381815
Chapelle Ruine,50.82781,4.387324
Mère De Romulus,50.823336,4.387121
Lovers on the Wall,50.823825,4.38031
La Sirène de Baudouinville,50.828348,4.382867
Gothic House,50.822766,4.378938
The Sunflower Trio,50.824512,4.384233
L'armurerie,50.822388,4.384613
Espace Elix ,50.825045,4.376748
Eagle Statue,50.822055,4.376916
The Kinder Park,50.822052,4.378075
Lion Wall Bâtiment,50.826806,4.377752
Maternité D'Ixelles,50.823506,4.379738
La Fille Sur Le Mur,50.821983,4.382763
Bridge In The Midle Of Nowhere,50.825458,4.377935
8bits Wall,50.824179,4.380188
L'atelier,50.81798,4.38353
The Godmother,50.821113,4.37759
Tonneaux,50.821321,4.387383
Carpe Diem,50.819734,4.386895
The Gost Church,50.820871,4.380949
Ambassade De L'Uruguay,50.814717,4.3774
Fresque Maximilien,50.818559,4.386887
Logelain,50.817133,4.381884
Cent Quat Orze,50.819834,4.381675
J.J. Valere Gille,50.818321,4.376384
The Parc Jadot Church,50.821784,4.3778
Artemis,50.821214,4.382995
Lettre a Élise,50.81757,4.382614
Colorful,50.816788,4.386734
La Basse-coure,50.818544,4.382149
Statue Albert Deveze,50.815191,4.384035
L.J.Dehon,50.820301,4.387451
Color Wall,50.814975,4.380875
Lola Blue Car ,50.821717,4.380089
Anges Blancs,50.816057,4.382022
Buyl,50.818012,4.379632
Ambassade du Vietnam,50.816837,4.378514
Sicut Umbra,50.821382,4.377404
Water Blason,50.816972,4.387212
Ambassade Du Maroc,50.816052,4.376311
The Fruit Basket,50.820924,4.382834
Gendarmerie Nationale,50.821681,4.387371
Ambassade Du Liban,50.818041,4.376849
Construction,50.815647,4.382743
Chez Fleur,50.818524,4.384449
Solbosch,50.810867,4.386061
Wooden Shell,50.808192,4.384015
Au Trois Tonneaux,50.81017,4.385734
Ambassade De Moldavie,50.808715,4.383799
Ambassade De Jordanie,50.807752,4.385036
Philantropes,50.812824,4.378959
Vase Du Solbosch,50.810677,4.386126
Ambassade UAE,50.808761,4.384321
Guardiens,50.813978,4.385409
Ambassade De Royal Arabe Saudi,50.810122,4.382294
Ernest Solvay,50.813559,4.377576
Autruches,50.812114,4.379021
Faculté De Droit,50.811235,4.381467
Ambassade Du Mexique,50.808313,4.384773
Théodore Verhaegen,50.811607,4.380663
Ambassade De Guinée,50.810168,4.383077
Francisco Ferrer,50.811439,4.380445
Ambassade Du Cap Vert,50.81456,4.379233
Faculty Of Psychology,50.812071,4.385079
Pont En Bois ,50.810086,4.378174
Dragon,50.813913,4.386126
Ambassade Du Brésil,50.814337,4.377725
Ambassade République Islamique D'Iran,50.812703,4.378352
Ambassade Du Japon,50.811095,4.38055
Le Cheval De Fer,50.807866,4.384406
Embassy Of Nigeria,50.80976,4.383516
Paul Janson,50.810502,4.381855
Ambassade D'Allemagne,50.809386,4.383077
Ambassade De Tchequie,50.813532,4.384521
Monolithe,50.811508,4.379955
Rectorat,50.810846,4.382162
Czech Cultural Center,50.813233,4.384847
Metal Lego ,50.813584,4.378448
les abris cavaliers,50.808616,4.380651
Statue en Bois,50.812585,4.379384
Toit Portant,50.814686,4.38015
Ambassade De Colombie,50.808131,4.384837
Tombés Au Combat,50.836011,4.386559
Church With A Big Cross,50.834349,4.381139
Piscine D Ixelles,50.832422,4.37838
Très Vieille Maison,50.835977,4.384442
Varia Theatre,50.834694,4.378736
Jugendstil Fassade,50.830544,4.381868
Octave Grillaert Memorial Plaque ,50.834951,4.384678
Mosaïque Façade Pivot,50.830457,4.38107
Colour Wall,50.830025,4.383789
Lion Plasterwork Décoration,50.833621,4.378816
Le Noyau Etterbeek,50.829975,4.38626
Parc Felix Hap 1,50.834446,4.385116
El Diablo,50.832702,4.383158
Façade Du Soleil,50.835434,4.377749
Maison Grand Duc,50.832122,4.38441
Picture Windows,50.832892,4.382231
Historical Tailor Léon Seha ,50.830433,4.381447
Eglise Saint-Antoine,50.829628,4.386379
Paintings Chambéry,50.830859,4.387368
Edmond Serneels,50.829428,4.385922
Dinosaur Street Art,50.835795,4.376535
Wooden Locomotive,50.835016,4.382971
Little Red House Mosaic,50.832631,4.382557
Toboggan Triste,50.828998,4.386697
Potager Gray,50.834078,4.379259
Flower Door,50.831834,4.382389
Rue Gray Bridge,50.831341,4.376893
Statue,50.830817,4.385992
Rainbow Painting ,50.831242,4.386971
Parc Felix Hap 3,50.834362,4.386161
Theatre,50.829136,4.459886
Chapelle Manoir d'Anjou,50.828939,4.455584
Le ROYAL OREE T.H.B.,50.8223,4.457791
Grand Plie Two,50.824484,4.458034
Playground Askip ,50.82413,4.456391
Église de Saint-Alix,50.828051,4.46203
Royal Orée Backdoor Entrance,50.822588,4.455806
Plaine De Jeux,50.827929,4.466134
Entrée Forêt de Soignes,50.818293,4.457416
Duke's House,50.833482,4.374507
Happy People Shutter Art,50.830636,4.369087
Sculpture Polveche,50.830398,4.374536
Sculpture Wiertz,50.833023,4.374624
Maison Vermeren-Coche,50.835577,4.369404
Arbre Magique,50.830841,4.371231
New moustic,50.832136,4.367709
Titanic Corner,50.831151,4.368615
Street Art Chez Lilo,50.830867,4.368698
Luxiol ,50.831633,4.36789
White House,50.829641,4.369224
Nouveautés Anglaises ,50.835339,4.36786
Pâtisserie Bourgeoise,50.832777,4.371879
Les Cigognes ,50.833093,4.365176
Green Medusa Street Art ,50.832874,4.368757
Crayon A Pattes,50.833112,4.371246
Le Crayon Bleu,50.832309,4.36683
Maison Communale D'Ixelles,50.832814,4.367208
Determined Athlete Streetart,50.830095,4.37007
Biggest Zipper,50.830184,4.369319
De Wimpel Mural,50.831916,4.376183
Street Art Quality Clean,50.829013,4.370369
Angel Façade ,50.831863,4.367741
Street art Abstrait ,50.831988,4.36525
Porte Arc En Ciel ,50.831163,4.371228
Museum Van Elsene,50.831383,4.371975
Bibliotheek Sans Souci,50.83228,4.372755
H. Delorre ,50.831725,4.36878
Man With Hat,50.834471,4.367204
La Vie Est Belle ,50.834933,4.366687
L'homme Et Le Feu ,50.832059,4.365942
Librairie De La Plage,50.83562,4.366832
Ornament JC,50.835801,4.373037
Fresque Moustic,50.831672,4.366444
Brake Dance Baby ! ,50.834844,4.374384
Plaque Du 17 Avril 1891,50.833324,4.370299
Iron Statue  ,50.831624,4.372405
L'imprimerie D'xl,50.835878,4.36627
Onze Lieve Vrouwe Tot Stockel,50.843131,4.465262
Maison De Repos Notre Dame,50.838304,4.466225
Cathy,50.839631,4.464708
Little Stone Statue,50.840928,4.417781
Palais En Art Nouveau - Architecte L Douret,50.836162,4.412118
Gemeenschapscentrum Villa François Gay,50.836639,4.416796
Croix De La Chapelle St François ,50.83667,4.419578
music bas-relief,50.839917,4.412084
Lion House,50.841405,4.412293
l'homme et l'arbre,50.841125,4.41602
Sitting Woman,50.840726,4.419096
Au Comte de Broqueville,50.839693,4.412517
Sankt Paulus Katholische Gemeinde Deutscher Sprache,50.836501,4.410633
Parc Monsato,50.836673,4.420459
La chorale ,50.843102,4.415231
Embassy Of The Republic Of Zimbabwe,50.840376,4.412173
Amicitia,50.842408,4.410053
Harpe 1926,50.838437,4.417746
Family plaque,50.837864,4.419578
Oh La Vache,50.837112,4.410794
Old Ads House,50.842972,4.408591
Mosaique,50.842178,4.409016
Façade Décorative,50.837925,4.403574
Medailles,50.83826,4.402077
Petit Fille Qui Lie Sur Une Fentre,50.842085,4.4053
Cubic Art,50.842576,4.403862
Métal structure ,50.841827,4.406174
Les Delices,50.838986,4.406349
Woman on the Wall,50.841463,4.407309
Чудо-юдо,50.842624,4.407766
Hommage à Alice Itterbeek,50.842456,4.409092
Cervantes Institute,50.838734,4.403038
Monument aux Artilleurs de 14-18,50.838558,4.39994
Postkantoor (Tervurenlaan)   Etterbeek,50.839755,4.401048
El Salvador Coast Of Armes  ,50.836915,4.406709
Flowers On The Wall,50.840132,4.403077
Sacré-Coeur de Linthout,50.83963,4.405005
Anglia & Flandria,50.842827,4.406405
Bien Faire Et Laisser Dire,50.841506,4.408011
Bebe Avion,50.838188,4.402646
Etterbeck Sgrafit Woman,50.840349,4.403177
The Swan,50.842786,4.404889
Montgomery Chair,50.836821,4.407273
Belgian Archi Fun ,50.838852,4.405622
Saint Henri,50.841891,4.409576
Landesvertretung Rheinland-Pfalz,50.8388,4.4024
Horse on a wall,50.841285,4.406492
Palais Art Nouveau,50.842721,4.404552
The Black Cat,50.842512,4.403248
Dessin Au Mur,50.839946,4.400065
Rocher Du 50 Naire,50.840868,4.399583
Petit Château,50.838879,4.405295
Balcon Aux Tulipes,50.842423,4.401142
Original Chair Colored Window,50.841161,4.401727
1714 House,50.841641,4.409242
Old Front Door,50.842291,4.402093
Decoration On The Wall ,50.83918,4.405004
The Cow,50.840809,4.400088
Une vache rouge,50.842336,4.405951
Junkers,50.841597,4.394018
Musées Royaux D'art Et D'histoire ,50.839379,4.391535
Les Arcades De Bogen,50.840485,4.391665
Les Batisseur De Villes,50.841075,4.387636
Église Des Dominicains ,50.842983,4.393274
Autoworld,50.839889,4.393696
Hommage La Dynastie La Belgique,50.840423,4.392974
Flandre Oriental Statue,50.840157,4.393002
The Plan,50.839597,4.394282
Spaghetti Luminous,50.841561,4.396222
Ancient Fort,50.840902,4.388673
Hydroglisseur,50.84176,4.394286
De Toren van Doornik,50.839419,4.388456
Beeld aan triomfboog,50.840297,4.392791
Kanonen,50.840766,4.393585
Arch Indépendance du Belgique,50.840754,4.39171
patrimoine artistique,50.842583,4.393301
Brussels Jubelpark Congo mon,50.842377,4.38782
Glass Graffiti,50.838412,4.392268
Atelier De Moulage Afgietselwerkplaats,50.838733,4.393136
Musee Royal De L'armee Et De L'histoire Militaire,50.840804,4.393419
Coat-of-arms,50.840016,4.397806
Monument À La Mémoire Des Militaires Belges Décédés En Service Aérien Commandé,50.841143,4.395329
Painted Wall,50.840014,4.392607
Detailopname Triomfboog,50.840649,4.391999
Le Faucheur - De Maaier,50.841,4.3881
Samson,50.840828,4.388243
Etterbeek War Monument WW1,50.836294,4.389578
Invisible Man 1,50.839971,4.393536
Faites Du sport,50.841945,4.391666
Le Coeur De L'ombre,50.84215,4.397941
entrée parc du cinquantenaire ,50.838837,4.3885
Chariot sur la Terrasse du Cin,50.840411,4.392858
Jubelpark Cinquantenaire Bruss,50.840365,4.39293
Parc du Cinquanten,50.839819,4.393732
Jubelpark,50.839848,4.395974
Yearning Fox,50.836088,4.391574
Climbing Molecules,50.842071,4.392143
The Goose,50.84122,4.397235
Etterbeek - Hydrosquare,50.842885,4.398255
Jubelpark Cinquantenaire Bruss,50.84004,4.393244
Arc,50.841139,4.39271
Baron De Caters,50.840958,4.394216
Arre Caballito,50.840576,4.392849
Hémicycle Cinquantenaire ,50.840658,4.388142
Cinquantenaire - Clonnes,50.840735,4.392906
Arche Du Cinquantenaire,50.840649,4.393297
Statues Ceres,50.837873,4.393144
Le Renard Droit,50.836222,4.391767
De Menschelijke Driften,50.843017,4.387513
Sainte Shimene,50.842177,4.396796
Triomfboog (Jubelpark) - Bruss,50.840582,4.392471
Vieux Portail,50.837917,4.393692
Domaine des Bressandes,50.805257,4.43415
A Primo Nebiolo ,50.804254,4.442093
Playground Parc des Princes ,50.805926,4.434233
Stade De La Forêt De Soignes,50.807108,4.443672
Zeppelin Mural Painting ,50.803294,4.433028
Anneau Noir Brisé,50.805045,4.438401
Coluche Graffiti ,50.807417,4.438766
Municipal Library Transvaal ,50.806967,4.435172
Notre Dame de Blankendelle,50.806285,4.437342
N'oublions Jamais 1914-1918,50.804246,4.439347
Club De Hockey,50.806064,4.441559
The 3 Stones,50.839441,4.44734
Cimetière de Woluwé Saint Pierre ,50.842023,4.450652
Jean Capart,50.839023,4.450386
Fontaine Cité Du Dragon,50.800702,4.375421
Thailand Embassy,50.80536,4.372308
La Cambre Old Water Towers,50.806194,4.372639
Jardin Des Deux Cerisiers,50.807265,4.370693
Ancien Hôpital ,50.806062,4.371414
Couvent Sainte Élisabeth,50.806724,4.369557
Allégorie Aux Cerfs ,50.805033,4.371025
Natuurdomein Kasteel Drijborren,50.807251,4.447204
Château Des Trois Fontaines,50.80653,4.445797
Engraved Coat Of Arms,50.821795,4.374861
Excellente,50.818763,4.369292
Galerie D'art,50.818338,4.368732
Maison À L'ancienne ,50.81941,4.366389
Statue of la Cambre,50.816771,4.375543
Le Triangle D'abondance,50.816725,4.36949
Ixelles à ses pionniers coloniaux,50.82053,4.373732
Anno 1900,50.815825,4.373978
Pascale,50.820338,4.374662
Plaque Henri Cassiers,50.819137,4.368816
Art Nouveau House,50.820121,4.371635
La Femme Du Parc,50.818448,4.367649
Amor Et Fides Emblem.,50.818931,4.374457
Levant,50.820511,4.37443
Jean Druart,50.815262,4.367313
Voile Misterieux,50.817959,4.367842
Consulado General Del Peru,50.817232,4.370426
Musée Constantin Meunier,50.819039,4.367094
Almine Rech Gallery,50.819069,4.368495
Charles Buls and Emile Demot,50.817293,4.37158
Former Institute of Decorative Arts,50.817997,4.375559
Fresque Des Trois Boucliers,50.815541,4.370992
Former Gestapo HQ bombed by Belgian pilot flying for the RAF during WW2,50.817825,4.371045
Ambasciata d'Italia,50.816025,4.369343
